x,y_true,noise,y_observed,group,absolute_error,squared_error
10.707070707070708,0.8642424242424243,-0.23540556164265755,0.6288368625997667,medium,0.23540556164265758,0.055415778452295054
10.909090909090908,0.8654545454545455,0.35393754993826887,1.2193920953928143,medium,0.35393754993826887,0.12527178925630458
11.11111111111111,0.8666666666666667,-1.315498035035425,-0.44883136836875837,medium,1.315498035035425,1.7305350801820645
11.313131313131313,0.8678787878787879,-0.766380133969156,0.10149865390963186,medium,0.766380133969156,0.5873385097425816
11.515151515151516,0.8690909090909091,-0.2547121038797904,0.6143788052111188,medium,0.2547121038797904,0.06487825586286912
11.717171717171716,0.8703030303030304,0.14949814525708033,1.0198011755601106,medium,0.14949814525708027,0.022349695435307074
11.919191919191919,0.8715151515151516,-0.39906437016075486,0.4724507813543967,medium,0.39906437016075486,0.15925237153179997
12.121212121212121,0.8727272727272728,-0.5980303439541217,0.2746969287731511,medium,0.5980303439541217,0.3576402922898851
12.323232323232324,0.873939393939394,-0.631453851916416,0.242485542022978,medium,0.631453851916416,0.398733967100079
12.525252525252524,0.8751515151515152,-0.07037589232555977,0.8047756228259555,medium,0.07037589232555974,0.004952766220618778
12.727272727272727,0.8763636363636365,0.40501195827301345,1.2813755946366499,medium,0.4050119582730134,0.16403468634414115
12.929292929292929,0.8775757575757577,-0.8700012677729974,0.00757448980276032,medium,0.8700012677729974,0.7569022059266226
13.131313131313131,0.8787878787878789,-1.2482274055495324,-0.3694395267616535,medium,1.2482274055495324,1.5580716559649168
13.333333333333334,0.88,-0.178425706267074,0.701574293732926,medium,0.178425706267074,0.03183573265690417
13.535353535353535,0.8812121212121212,-0.2292108788876786,0.6520012423244426,high,0.22921087888767866,0.05253762700046209
13.737373737373737,0.8824242424242424,-0.5453882744991936,0.33703596792504886,high,0.5453882744991936,0.2974483699612077
13.93939393939394,0.8836363636363637,0.36704565946754425,1.250682023103908,high,0.3670456594675443,0.1347225161339645
14.141414141414142,0.8848484848484849,0.48277895204261967,0.7344133414504592,high,0.15043514339802566,0.022630732369184545
14.343434343434343,0.8860606060606061,-0.3385005409019038,0.5475600651587023,high,0.33850054090190385,0.11458261619088148
14.545454545454545,0.8872727272727273,-0.20667084466649058,0.6806018826062368,high,0.20667084466649055,0.04271283803516066
14.747474747474747,0.8884848484848485,0.3420175199835033,1.2305023684683518,high,0.34201751998350327,0.11697598397566605
14.94949494949495,0.8896969696969698,-0.2575275723234416,0.6321693973735282,high,0.2575275723234416,0.06632045050680543
15.15151515151515,0.890909090909091,-0.8418866297396476,0.04902246116944342,high,0.8418866297396476,0.7087730973343824
15.353535353535353,0.8921212121212122,-0.04054094688664205,0.8515802652345702,high,0.040540946886642004,0.001643568374465528
15.555555555555555,0.8933333333333334,-0.5425395037232054,0.35079382961012806,high,0.5425395037232054,0.294349113100222
15.757575757575758,0.8945454545454545,0.19516803070960853,1.089713485255063,high,0.19516803070960842,0.03809056021106665
15.959595959595958,0.8957575757575758,-0.3031043438750084,0.5926532318825674,high,0.3031043438750084,0.09187224327589934
16.161616161616163,0.896969696969697,-0.1134913423885665,0.7834783545811305,high,0.11349134238856651,0.012880284797158833
16.363636363636363,0.8981818181818182,0.31164800071796106,1.2098298188997791,high,0.31164800071796095,0.09712447635150219
16.565656565656564,0.8993939393939394,-0.07489145797749215,0.8245024814164472,high,0.07489145797749219,0.005608730477994479
16.767676767676768,0.9006060606060606,-0.38040973093052977,0.5201963296755309,high,0.38040973093052977,0.14471156338663804
16.96969696969697,0.9018181818181819,-0.6038741393573849,0.297944042460797,high,0.6038741393573849,0.36466397618462226
17.171717171717173,0.9030303030303031,1.0326419909555575,1.9356722939858606,high,1.0326419909555575,1.0663494814846577
17.373737373737374,0.9042424242424243,0.6639651638969958,1.56820758813942,high,0.6639651638969957,0.44084973886876433
17.575757575757574,0.9054545454545455,-0.9021916586490734,0.003262886805472154,high,0.9021916586490734,0.8139497889359661
17.77777777777778,0.9066666666666667,-0.6314612596692012,0.27520540699746554,high,0.6314612596692012,0.39874332246301436
17.97979797979798,0.907878787878788,0.35040722558848536,1.2582860134672733,high,0.35040722558848536,0.12278522374461967
18.18181818181818,0.9090909090909092,-0.35301890895396415,0.556072000136945,high,0.35301890895396415,0.12462235007904723
18.383838383838384,0.9103030303030304,0.009098047556082808,0.9194010778591132,high,0.009098047556082789,8.2774469332744e-05
18.585858585858585,0.9115151515151516,0.4884069545215212,1.3999221060366729,high,0.4884069545215213,0.23854135322498735
18.78787878787879,0.9127272727272728,0.0772734611127721,0.9900007338400449,high,0.07727346111277211,0.005971187792347104
18.98989898989899,0.9139393939393939,-0.07752982621421627,0.8364095677251777,high,0.07752982621421622,0.006010873952806569
19.19191919191919,0.9151515151515152,-0.2841595205983503,0.6309919945531648,high,0.28415952059835037,0.0807466331466843
19.393939393939394,0.9163636363636364,-0.05185356311826703,0.8645100732453693,high,0.051853563118267054,0.0026887920080601053
19.595959595959595,0.9175757575757576,0.23201055525661837,1.149586312832376,high,0.2320105552566184,0.053828897750484384
19.7979797979798,0.9187878787878788,1.0408599604591406,1.9596478392470194,high,1.0408599604591404,1.0833894572870033
20.0,0.92,0.6390018675694402,1.5590018675694401,high,0.6390018675694401,0.4083233867572323
